ano,mês,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
2001,5,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,32,0,0,0,0,0,0,0,0,0,0
2001,6,10.5,25,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,32,0,
2001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0
2001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2001,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,12.7,0,
2001,12,0,0,0,0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,10.5,0,0,23,45.9,10.3,10.5,0,64.9,10,10.7,0,46.4,0,32.3,0,0,0,10.6,10,0,0,0,0,0,0,0,0,0,0
2002,2,56.2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,,,
2002,3,0,0,0,23,38,10.3,0,10.8,35,56,59,23,0,0,0,10.7,25,0,0,0,0,10.5,0,37,0,10.7,9.5,10.3,0,0,10.8
2002,4,23,10.6,9.5,8,38.5,25,10.5,0,38,46,10.3,0,0,0,0,35,0,0,0,35,23,10.5,0,0,0,27,10.5,0,9.5,26,
2002,5,0,21.5,10.3,0,9.5,0,10.3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,10.3,0,0,0,0,0
2002,6,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,9,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,9.7,0,0,0
2002,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,3.8,0,0,0,0,
2002,12,0,0,0,0,0,0,0,0,7.9,10.3,15.7,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,37,0,0,0,0,0
2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,35,7.5,0,0,0,0,0,10.3,23.2,0,0,11.6
2003,2,0,0,0,11.5,21.8,54.7,12.7,1.7,0,9.3,6.8,15.9,18.3,7.8,0,0,59.5,0,18.7,5,3,0,0,10.3,76,0,0,33.9,,,
2003,3,37,0,0,23,0,26.8,26.3,18.8,0,0,7,15.1,0,6.3,7.2,36.5,72.4,0,0,0,0,0,98.3,0,0,25.6,16.5,26,1.8,15.5,14.7
2003,4,0,25.7,4.2,0,4.1,10.2,10.3,0,15.7,10.9,0,21,0,0,0,0,10.5,9.3,0,10.7,0,0,0,0,10.3,0,23,25.6,10.5,0,
2003,5,0,10.5,0,38.6,0,7.5,0,0,0,10.3,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,17.9
2003,6,0,0,0,0,14.2,0,0,0,0,0,0,18.1,14,0,0,0,38.8,0,0,0,8.2,6.2,0,0,0,0,0,0,0,0,
2003,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,11,2.6,4.8,3.9,0,31.3,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,12,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,37.5,0,0
2004,1,0,0,0,36,0,0,0,0,0,0,0,32.6,0,0,20.7,0,24.4,118.3,16.4,0,0,0,36.7,95.2,73.2,0,55.8,0,0,12.2,0
2004,2,0,53.2,3.2,49.4,38.2,62.4,0,0,10.8,0,0,0,0,14.7,9.2,15.4,13.2,24.7,0,0,0,49,24.5,0,0,24.3,12,0,0,,
2004,3,44.6,0,0,0,0,0,0,52.6,25.7,42.4,9.7,24.4,0,23.8,0,0,0,13.5,13.8,0,0,0,5.2,18.6,15.4,29.2,19.4,13.2,20.2,0,0
2004,4,0,0,12.9,0,32.2,21.2,48.4,0,35.9,0,0,0,19.9,12.7,0,11.4,4.2,0,17.9,0,19.8,0,48.2,0,0,13.2,14.4,47.8,0,0,
2004,5,0,0,0,0,0,0,0,5.9,30.2,5.6,0,0,0,0,0,0,0,15.8,3.4,0,14.8,0,0,0,0,0,0,12.2,0,0,0
2004,6,0,14.6,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,0,0,0,0,
2004,7,0,0,0,0,11.8,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,8,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,9,23.8,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,
2004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0
2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,28.2,0,0,0,0,0,13,0,0,5.8,0,0,0,0,0
2005,2,0,0,0,0,22.4,0,5.8,0,0,0,0,0,0,42.4,16.2,18,15,59.5,0,0,0,6.8,8.2,0,0,56.7,0,37.2,,,
2005,3,0,0,0,22.8,0,0,0,0,0,0,13.3,12.8,0,19.9,14.9,0,4.6,21.2,0,0,19.9,72.6,18.4,0,14.8,0,0,0,0,0,22.6
2005,4,23.8,0,0,0,0,5.8,0,0,0,0,0,0,29.8,0,0,25.3,50.6,0,0,0,0,0,0,0,0,0,22.8,0,98.2,6.8,
2005,5,0,0,23.9,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,12.9,0,12.4,0,0,0,0,0,0,0
2005,6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,16.5,0,
2005,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2005,10,0,0,0,0,0,0,7.5,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,
2005,12,0,0,0,0,25,0,0,0,0,42,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,47.3,0,0,144,3,0,0
2006,1,54.3,0,0,0,0,0,0,0,0,24.2,0,0,0,0,0,0,32.2,0,46.4,0,0,0,0,0,0,0,0,0,0,59.5,0
2006,2,0,0,46.8,0,0,59,36.7,0,0,0,15.3,0,9.5,27.9,0,0,34.5,0,0,0,0,0,37.2,0,0,0,7.5,0,,,
2006,3,45.3,0,0,14.4,0,0,0,0,0,0,0,0,0,0,33.5,0,0,0,0,0,16,8.3,15,82.3,0,0,18.5,0,0,23.2,0
2006,4,0,25.2,0,33.6,15.3,23.5,25,7.5,22.8,0,0,0,0,0,8.3,68.5,35.9,23.5,0,0,0,15.3,0,0,53.2,62.5,23.3,26.5,17.6,0,
2006,5,38.2,0,0,0,0,0,90.4,0,22,0,23.2,46.6,0,10.7,17.2,4.8,19.5,6.5,0,0,0,0,0,0,0,34.7,0,5.6,0,0,0
2006,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5
2006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,11,0,0,0,0,0,0,0,0,0,5.6,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,12,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,0,22.5,0,10.5,0,0,0,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,2,35.9,41.2,0,0,0,0,10.6,39,0,0,0,0,0,0,18.8,0,0,0,10.5,0,0,0,25.3,0,0,10.5,0,0,,,
2007,3,14.2,0,10.2,0,40.7,10.5,23,17.7,0,0,0,0,0,0,0,0,0,0,0,23.6,0,0,14.6,0,5.7,24.9,0,38,62,25.8,0
2007,4,12.4,22.6,29.2,0,51.7,5.4,0,0,0,0,0,63.5,33.1,0,3.9,0,4.9,13.1,6.1,14.6,0,0,13.6,0,5.8,0,8.8,0,10,6.8,
2007,5,0.6,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,0,0,0,0
2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0
2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2007,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,
2007,12,0,14,0,0,7,0,0,5.1,23.9,18,0,0,0,3.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5
2008,1,10.9,13.4,30.7,0,60,0,0,10.5,38.9,0,0,0,0,0,5.3,55.2,0,30,10,0,0,40,20.7,0,0,0,0,10,20,0,0
2008,2,0,8.1,0,0,0,0,30.7,18.5,0,0,12,0,0,19.8,0,0,0,0,0,11.1,60.5,0,0,0,0,0,0,0,10.5,,
2008,3,30.5,0,41.7,0,0,0,1.9,24.9,0,17.8,13.7,0,53.5,18.1,10.6,0,13.8,0,11.2,0,0,45.8,38.7,46.5,10.8,0,20.8,0,0,0,13.6
2008,4,20.9,43.8,0,0,38.5,0,0,0,0,38.4,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,
2008,5,0,0,90,60,40.4,10.9,0,0,10,20,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6,0,0,0,0,0,2.4,0,0,0,0,0.2,0,0,0,0,0.7,1.6,4,0,0,0,0,0,0,0,0,0,0,0,0,
2008,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0
2008,8,0,0,0,0,0.3,0,0,22.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0
2008,9,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2008,10,0,0,0,0,13.5,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,11,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2008,12,0,0,19.7,0.3,0,0,20.9,0,0,0,0,0,5.3,0,0,2,0,0,23.7,8.9,10.4,5.8,0,0,0,55.3,0,0,0,0,0
2009,1,0,0.5,0,0,0,0,2.3,0,5.6,0,14.3,2.1,0,0,19.5,7.1,18.7,8.4,0,0,0.6,27.2,5.7,0,14.3,7.6,0.5,0,0,13.6,48.8
2009,2,5.8,2.8,33.1,34.4,0,23.5,3.1,2.5,0,0,12.4,11.6,0,2,0,2.3,42.7,0,43.5,2.3,0,62.5,5.3,0,9.5,2.7,8.3,0.9,,,
2009,3,3.8,2.1,23.6,10.1,9,1.5,29.5,0,12.1,2.3,0.9,5.8,15.8,13.8,7.6,0,19.6,71.3,0,0.1,0,0,0,0,0,9.7,0,3.8,0,0,13.1
2009,4,2.2,9.1,0,16.3,3.4,0,1.3,0.5,28.5,0,5.1,1.3,18.5,0,2.8,16.6,14.9,6.8,23.8,17.2,61.3,30,41.9,102.8,0,21,3.6,47.6,0,22.9,
2009,5,3.7,25.5,51.3,13.5,0,0,5.9,0,12.3,0,19.2,35.4,0,9.2,6.7,0,0,13.1,3.8,20.6,0,0,13.8,75.3,0,15.1,0,18.3,73.5,1.8,1.3
2009,6,7.2,0,0,9.6,12.8,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,7.1,16,0,0,0,0,0,0,0
2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0
2009,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,12,0,0,0,0,0,0,5.6,0,0,0,0,0,0,58.8,0,0,0,0,0,0,12.3,4.3,2.8,0,0,0,0,0,33.8,23.2,55.9
2010,1,10.1,15.4,0,31.2,0,0,5.1,1.7,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,12.8,0,6.3,37.2,33.5,25.1,6.7
2010,2,18.1,35.6,0,0,0,0,0,3.2,5.1,0,5.5,1.1,27.3,0,0,22.3,0,0,0,0,19.7,4.2,0,0,0,0,0,5.8,,,
2010,3,0,0,0,0,0,0,0,13.5,0,0,0,0,0,10.7,0,0,8.1,0,0,0,11.3,16.9,0,33.4,0,0,0,25.7,116.2,0,0
2010,4,16.8,10,25.6,0,0,0,9.5,0,32.3,0,0,31.7,15.5,0,0,0,20.7,6.3,25.9,0,0,0,17.5,0,2.1,0,0,0,0,1.2,
2010,5,0,5.8,0,28.5,0,6.7,0,19.1,0,0,0,0,8.2,48.4,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,33.9
2010,6,54.7,3.5,5.8,0,0,0,0,10.2,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,
2010,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,14.3,0,0,15.9,0,0,8.7,0,0
2010,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,
2010,12,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,16.7,0,29,0,4.8,0,0,0,0,0
2011,1,0,0,0,0,0,0,0,0,0,16.1,27.8,9.2,0,0,0,0,0,0,0,41.9,15.3,0,25.5,5.7,31.5,29.1,0,0,0,21.2,1.3
2011,2,3.4,35.6,22.3,0,4.8,0,0,86.1,6.7,0,0,0,66.1,0,8.5,43.7,49.2,0,25.1,0,1.5,0,0,15.1,26.2,14.5,0,54.5,,,
2011,3,5.2,0,0,0,3.3,49.7,0,0,5.3,0,0,0,55.2,4.1,0,0,51.3,0,10.5,0,33.5,28.1,0,0,0,0,0,27.3,0,0,0
2011,4,0,0,9.3,0,0,0,0,0,0,0,7.5,20.1,0,18.6,14.5,0,0,0,20.5,6.5,0,0,9.6,10.2,57.1,17.8,0,25.8,0,0,
2011,5,5.1,10.7,14.3,41.8,0,0,0,0,0,0,0,19.9,0,0,0,0,0,7.5,0,45.8,0,0,0,0,8.9,0,0,0,0,0,0
2011,6,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,7,0,0,0,0,0,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,8,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,10,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7,13.4,0,0,0,0,0,0,0,0,0,0
2011,11,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0
2012,1,0,0,0,0,49.6,0,0,0,0,3.7,0,0,0,0,0,0,0,0,16.8,0,0,2.4,0,40.4,1.5,0,5.6,0,30.2,15.6,0
2012,2,0,0,0,0,0,0,0,31.5,0,39.7,12.9,26.5,0,3.2,0,10.2,0,0,0,5.8,21,0,12.6,6.7,0,0,1.5,26.8,2.3,,
2012,3,0,0,0,0,0,0,29.6,0,0,0,0,0,21,0,7.5,10.8,6.3,0,8.9,35.8,12.3,13.9,30.1,2.3,0,21.4,65.6,0,22.8,2.1,0
2012,4,0,0,0,14.8,0,0,26.1,0,0,0,4.1,0,0,0,0,0,5.3,0,4.2,0,0,18.6,0,0,0,0,0,0,0,0,
2012,5,0,0,9.5,6.7,0,0,0,0,0,0,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6,0,21.1,0,0,0,0,0,0,0,
2012,7,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0
2012,11,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,
2012,12,42.5,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,13.5,0,0,0,0,0,0,3.3,0,0,0,0,23.8,0,0
