ano,mês,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
1985,7,0.3,0,0,0,6.3,0,0.1,5.3,12.9,5.2,0.2,13.3,7.2,0.4,1.5,0.3,4.4,0.2,0.3,0.4,0.2,0.1,0.2,0.1,0,0,0,0,0,0,13.2
1985,8,0,0,0.1,0,0.2,0,0.4,0,0,0,0,0,0,0,2.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,5.2,3.4
1985,9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0.7,0,0.2,0,0,6.8
1985,11,0,0,0,27.7,2.8,0,0,0.4,0,0,0,0,0,0,0,0,4.4,0,0,0,16.9,0,0,0,0,0,0,0,0,0,
1985,12,0,0,0,0,0.9,0,0,0.3,0,0.3,0.9,2,1.9,3.1,2.2,0,32.1,0,30.6,0,0,0,5.5,0,0,0,0,60,0.6,9.6,19.6
1986,1,0.8,1.3,0.6,6.9,0.5,0.2,1.3,0.6,5.3,0.2,0.6,0.3,0.2,0.3,0,0.3,12.6,1.3,1,0,0,2.6,27.8,13.8,0.6,0,0,36.8,0.6,12.3,58.4
1986,2,120.8,9.6,8.3,17.3,7.7,6.5,8.6,0.3,0.8,7.6,0.1,34.6,10.6,22.8,37.1,0.8,12.6,13.9,1.2,0.8,23.1,4.2,1,0.8,6.7,0.2,0.9,1.1,,,
1986,3,6.1,7.3,0.4,0.8,11.8,29.7,0.6,18.8,2.9,54.5,1.8,13.6,15.3,18.7,3.3,9.8,39.7,29.3,2.5,42.3,33.2,19.6,37.4,10.1,32.1,13.8,15.6,19.2,14.3,16.8,0.6
1986,4,13.9,76.5,41.5,31.3,19.2,10.3,9.6,12.5,1.3,10.2,13.5,11.6,10.8,18.6,20.9,18.3,77.1,7.3,3.6,8.3,1.2,13.8,10.6,2.7,13.9,12.6,18.9,11.5,1.3,10.9,
1986,5,10.3,0.2,0.6,0.2,0,0,0,0.3,0,0,0.1,0,0.1,5.3,0.6,3.2,1.2,3.8,0,0,0,0.2,2.8,3.6,2.3,0.2,0.3,0.4,0.1,0.3,0.2
1986,6,3.2,2.8,0.3,1.2,0.2,0.1,0,0,0.1,0,0,0,2.8,0.7,0,0,0,0,0,0,0.2,0,0,0,0,0.5,0,0,0.9,0,
1986,7,0,0,0,0,0,0,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0.3,0,1.3,0
1986,8,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0.8,0,0
1986,9,0.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,5.8,0,0,0,0,0,0.2,0,0,0,0,
1986,10,0.8,2.3,0,0,0,0,0.1,16.1,1.2,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,1.6,0,0,32.3,1.6,2.3,0.1,0.1,0
1986,11,0,0,0,0,0,0,0,25.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,7.3,0,0.1,0,
1986,12,3.3,0.1,0.2,1.1,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,4.9,3.8,0.1,2.8,14.5,1.6,0,0,7.8,36.9,19.8
1987,1,13.6,5.9,26.1,2.9,0.8,0,10.1,0,0,1.1,0,0,0,0,0,0,4.1,9.8,0.2,32.2,9.5,0,0,0,0,0,0,0,0,0,0
1987,2,0,0,0,0,0,0,0,1.4,0.1,32.5,11.1,68.5,67.3,62.1,0,0,55.3,24.1,0.2,0,0.4,0,17.1,57.1,0,0,0,0,,,
1987,3,0,35.6,0,15.3,4.7,0.4,6.9,3.6,33.1,52.3,0,8.3,2.2,14.6,19.4,9.1,9.2,3.7,42.1,74.2,11.3,9.7,6.3,36.3,0,2.1,40.8,2.8,35.3,9.5,1.3
1987,4,1.8,0,0,0,42.6,4.6,1.4,2.9,9.5,0.1,6.4,1.6,0.1,0.5,0,0,0,3.8,0,0,1.2,0.1,0,0,6.7,15.2,2.1,0,26.2,0,
1987,5,1.3,0,14.3,3.2,16.3,1.2,0,0,0,3.3,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,6,2.6,0.3,0,0,0,0,0,1.3,5.4,0,23.5,0,0.2,0,0,3.5,0,2.9,1.5,0,0,0,0,0,0,0,0,0,0,0,
1987,7,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,8,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.7,0,0,0,23.7,0,0,0,
1987,10,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,11,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,
1987,12,0,0,0,30.6,0,0,0,0,0.4,0,0,0,0,0,0,0.1,0.1,0,0,0,0,3.5,0,0.1,0.1,0.5,0,0,0,0,0
1988,1,0.1,8.2,32.5,0,8.7,0,0,2.3,0,0.3,0,43.3,12.4,0,0,6.8,0,8.3,22.2,0,0.6,0.1,2.7,5.5,8.2,55.3,0,22.3,14.8,0,3.2
1988,2,0.1,0.4,8.2,7.3,0.1,0.2,1.3,0,0,0.3,0.1,8.6,0.1,3.4,0.4,0.3,3.7,26.1,79.2,0,0,0,0,8.5,26.8,22.5,3.2,11.4,7.8,,
1988,3,0.1,0,1,0.1,45.9,8.3,0.2,22.3,0.3,11.2,99.4,36.7,1.7,11.6,6.2,70.4,0.1,0.1,11.8,39.8,28.3,29.5,85.6,19.4,3.3,2.3,15.1,7.4,12.5,44.7,42.6
1988,4,71.2,0.7,52.3,10.1,1.1,0.2,3.1,0.3,44.1,36.2,54.2,17.1,0.2,7.3,0.3,0.2,9.4,7.3,9.7,7.3,0.8,46.4,4.3,73.2,0.6,0.1,14.3,37.3,16.3,8.2,
1988,5,0.4,7.3,3.1,4.2,10.8,11.6,19.4,0.8,0.3,0,0,0,0,1.4,0,28.3,23.2,0,0,0,0,0,6.2,0,1.6,0,0,0,0,0,0
1988,6,0,0,0,0,0,0,0,0,0,30.2,0,1.2,0,0,0,0,10.8,0,0,0,0,0,2.7,0,0,13.1,0,0,0,0,
1988,7,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
1988,8,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,9,0,0,1.2,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,
1988,10,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0
1988,11,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,
1988,12,0.4,0,0,0,0,0,0,4.9,114,0,0,0,0,0,0,69.4,24.8,5.5,5.9,0,0,0,11.2,9.1,0,0.3,0,0,0,0,2.9
1989,1,8,43.5,0,0,0,0,0,0,15.5,10.2,0,2.2,0,16.9,8.3,0,0,0,0,0,0,0,0,0,0,2.7,0,22.5,2.5,46.6,7.9
1989,2,3.8,0.9,7,0,3.2,0,0,9.6,14.8,33.5,0,0.5,0,0,0.6,5,0,6.1,0,0,0,9.7,1.5,10.6,6.1,11.3,31.8,0.9,,,
1989,3,18.5,12.7,0.4,0,0,28.4,19.7,12.7,0,0.5,0,5.6,3.9,0,0.3,0,14.8,1.4,28.2,0,0,8.6,1.6,4.5,15.6,30.5,0.5,7.4,2.2,8.9,0
1989,4,10.3,2.8,1.5,0,11.5,35.8,1.4,32.5,6.1,7.2,31.5,18.6,24.3,28.6,1.2,8.9,4,19,0,0,0,7.8,0.5,4.3,6.8,25,43.2,22.8,75.7,33.3,
1989,5,0,1.4,47.5,57.6,8.3,6.4,0,30.6,10.4,25.2,33,46.7,0,1.5,0,5.5,0,0,4.2,14.2,3.6,0,0,0,0,0,14.4,6.4,2.6,0,7.8
1989,6,10.1,0,0,0,0,0,0,0,0,0,3.1,0,1.5,10.5,0,0,0,0.9,0,0,0,0,0,0,0,0.9,0,0,10.5,0,
1989,7,0,10.2,0,0,0,3.1,0,5.5,10.3,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,2.5,0,0,2.2,0,0,0
1989,8,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,5.2,0.2,0,
1989,10,0,0,6.4,1.4,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0.8,0.7,7.7,0,0,0,0,0,0,0,0,0
1989,11,0,0,0,0,0,10.7,0,6.2,0,0,0,0,0.8,0,0,4.2,0,0,56.7,0,0,0,0,0,0,0,0,0,0,0,
1989,12,0,1,0.2,0,0,0,1.3,1.5,0.6,0,0.8,0.5,0,37.5,5.6,0.8,35.8,0.1,103.7,0.9,25,0.2,2.2,4,5.8,47.1,4.6,21.8,2.6,2.1,0
1990,1,0,0,0,0,0,0,0,0,12.9,37.1,0,0,0,0,0,5.7,0,0,0,0,0,1.1,0,0,40.4,19.1,0,9.1,35,0.7,0
1990,2,0,0,0,0,0,0,0,0,4.1,9.9,3.3,0,2.2,0,0,0,64.4,0.1,35.5,16.1,0,1.4,0,0.3,8.4,1.9,0,9.5,,,
1990,3,0,0,0,0,0.5,45.3,0,0,0,0,0,0,0,1.1,1.3,0,0,0,4,0,0,28.4,0,0,39.3,10.7,0,7.7,43.5,25.5,12.5
1990,4,0,0,7.8,27.1,5,3.4,74.4,34.8,38,1.1,0,0,6.2,0,0,2,1,1.1,0.9,7.9,0,0,7.7,0.4,27.5,24.3,0,10.7,16,0.6,
1990,5,0,3.6,20.2,8.4,0,0,0,0,0,0,0,0,0,0,0,11.4,0,5.8,0,0,8.1,0,0,0,0,0,21,1.4,0,0,0
1990,6,0,0,1.2,1.2,0,0,3,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1990,7,54.7,0,6,26,0,1.8,0,37.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,8,0,0,0,0,0,0,0,0,0,0,5.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.6,0,1.8,0,32.8,0,0,
1990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1.4,0
1990,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1.2,0,0,24.9,0,10.2,0,0,0,0,26.9,4.6,0,0,
1990,12,0,0,0,0,0,69,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,6
1991,1,0,0,0,0,1.4,0,0,0,29.4,0,0,0,0,16,0,0,2,50.8,4.6,0,0,1.4,0,47.2,15.2,0,0,0,0,0,0
1991,2,1.4,9.8,46.4,0.4,22.2,0.2,109.4,0,4.6,0,0,0,0,0,0,0,6.5,0.6,9.8,0.2,0,0,0,0,0,0,0,0,,,
1991,3,0,59.9,11.6,28.8,2,5,0,0,0.8,30.6,6.1,62.2,6.8,2.4,32.8,0,48,5.4,12.8,0,7.8,0,0.2,20.6,0,30,4.1,0,17.2,4,0
1991,4,35.8,1.8,4.7,0,3,3.1,0,0,0,2.5,0,0,0,0,0,0,24.5,0,18.4,1.8,0,10.9,9,19.6,0,4.2,0,56.2,0,21,
1991,5,15.4,9.5,16.7,75.6,0,8.4,8.8,8.6,11.1,0,0,2.5,0,0,0.2,2.5,0,0,0,14.9,0,0,1.2,0,13.6,7.9,0,0,0,0,0
1991,6,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,
1991,7,0,6.8,0,0,2.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.7,0
1991,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,
1991,10,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1991,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.7,6.2,2.2,3.5,70.4,0,0,19
1992,2,0,0,68.4,0,0,0,0,14.8,0,29.4,1,12.2,1.8,0,0,0.6,3.2,5,26,20,10,0,11.2,0,0,0,17,0,0,,
1992,3,0,21.2,6.4,7.2,26.2,0,7.8,0,6.6,1.4,9.6,11.4,2.4,12.2,4.6,0,3.2,22.2,0,54.8,0,2.6,0,90.9,52.8,15.4,0,0,16,1.8,9.6
1992,4,10.8,43.8,0,0.8,0,6.4,4.2,0,0,4.2,0,4,0,0,4.6,12.4,16,0,0,0,0,0,0,0,0,0,0,1.2,0,0,
1992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,6,3.2,0.6,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3,0,
1992,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
1992,11,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,15.2,0,0,
1992,12,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,4.2,6,0,0,0,0,0,5,39,0
1993,1,0,0,15.4,0,2.4,50.1,36.6,36.8,0,0,0,0,0,0,0,16.6,23.4,0,29.6,0,0,0,0,0,1.4,0,0,0,0,22.2,0
1993,2,12,0,64.4,0,0,0,0,2.4,6.8,0,0,0,35,9.4,8.4,5.8,50.1,18.1,0,5.8,0,0,0,0,50.1,26,1.2,0,,,
1993,3,0,52.4,1.2,5.8,33,58.6,0,5.6,0,0,0,0,11.4,0,0,0,26,0,0,2.8,0,0,0,7.6,0,3.8,23.2,0,39,17.4,10.6
1993,4,0,0,0,0,0,0,0,0,0,0,0,21.6,1.6,0,6.8,0,21.4,65.2,67.6,41.8,22.2,5,0,0,0,0,1.4,9,0,0,
1993,5,2,0,71.4,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,70.2,0,0,0,0,0,0,0,0
1993,6,0,0.2,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,1.8,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
1993,8,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0
1993,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,2.2,6.2,0,1.2,
1993,10,0,0,0,0,3.8,0,0,0,24.4,2.2,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,55.4,0,0
1993,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,6.8,0,4.2,0,20.2,0,0,0.2,0.4,90.4,0,0,
1993,12,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,0,0,0,0,0,0,0,0,0,0,1,2.4,54.2,27.2,0,0,0
1994,1,52.6,0.4,0,6.6,53.6,7.2,1.2,0,0,2.8,0,0,1.2,7.4,28.2,0,36.8,0.4,11.4,0.2,0,9.6,7.6,0,6.8,0,0,0,7.4,0.6,0
1994,2,7.8,1.6,0,8.4,7.6,16,7.2,6.6,7.4,7.2,6.4,6.8,7.8,6.4,7.4,2.6,0,7.6,9,0.2,7.4,0,6.6,0,0,5.3,10,9.3,,,
1994,3,8.4,13.1,0,10,2.3,57,7.1,0,2.7,9.5,11.9,10.1,1.3,8.3,31,8.3,0.9,0,0,9.9,7.4,7.1,0,25,17.3,55.5,0,5.1,46.1,17.5,35.5
1994,4,7.9,0,0,16.3,0,56.7,35.2,16.9,6.4,69.1,5.7,5.6,9.1,0,9,1.2,43.1,31.7,24.5,30,0,0,0,0,0,0,0,6.5,0,11.9,
1994,5,33.8,5.1,10.2,1.7,0.4,0,0,0,0,13.7,0,22.1,0,39.2,0,0,0,10.2,0,1.8,0,14.4,0,0,0,0,0,0,0,0,3.2
1994,6,0,0,11.6,18.4,32.1,0,10.1,2.7,0,0,33.2,0,0,0,0,1,0,8.6,7.3,0,3.3,0,0,6.9,0,0,0,0,13.2,0,
1994,7,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0
1994,8,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
1994,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,
1994,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,4.1,
1994,12,0,0,0,0,0,0,0,0,0,9.7,0,0,0,4.8,0,0,0,0,0.3,0,0,0,3.8,0,2.3,70,1.9,11.1,3,10.2,0
1995,1,0,19.1,0,0,0,3.3,0.7,1.2,5.1,2.1,8,46.3,0.4,8.4,0,0,0,0,0,10.4,0,4.4,30.5,0,0,0,0,0,0,0,4
1995,2,0,56.1,20,31.1,1,20.2,0.4,0,0,97.5,16.2,0,2.2,3.8,2.6,1.6,0,44.5,19.9,7.6,87.7,87.8,14.9,11.2,0,28.1,4.3,0,,,
1995,3,8.2,60.6,16.5,2.6,0,0,0,3.7,4.1,4.8,17.8,0,19.9,0,112.3,2.9,0,0.6,4.1,19,0.6,0,36.3,49.7,3.1,0.3,6.2,9.7,0,1,6.9
1995,4,25.1,28.9,60.1,0,0,83.8,26.2,0.2,34.3,1.8,72.5,0.7,3.4,24.3,28.8,6.9,2,0,0,43.6,5.3,47.1,0,2.3,0,4.9,0,17.1,20.5,7.1,
1995,5,62,10,27.3,18.1,7.2,24.8,36.5,20.6,0.6,0,34.1,1.6,0,0,19.8,0,0,2.3,6.1,27.7,0,41.1,1,17.5,4.8,2.4,8.3,1.6,1.4,2.9,0
1995,6,4.1,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,0,0,0,6.1,5,0,0,0,
1995,7,0,0,2.5,0,0.3,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0
1995,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1995,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,15.8
1995,11,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,
1995,12,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,1.4,0,0,0,0,0,6.4,1.9,0
1996,1,0,0,0,0,0,1.9,0,6.4,0,0,0,7.8,0,25.6,14.4,19.7,0,0,0,24.9,5.7,0,0,5.6,0,0,0,0,0,0,3
1996,2,9,0,0,9.7,28.4,36.8,0.6,0,0,0,0,0,0,0,3.7,0.6,15.9,0.4,5,33,1.2,0,5.2,0,0.9,27.5,9.9,6.7,6,,
1996,3,10.2,58.1,57.3,0,15.5,25.3,0,0,4.7,0,0,5.8,4.7,0.6,2.9,5,12.1,6,1,13.4,6.4,0,4,6.1,3.9,15.3,7.1,24.5,4,2,3.5
1996,4,0,16.2,0,1,4.6,24.7,0,1,59.5,6.4,26.6,0,0,10.4,1.1,3.9,53.7,0,0,29.2,118.2,6.6,23.5,4,3.5,15.1,16.2,37.6,0,40.2,
1996,5,20,1.5,7.8,0,0,11.1,6.3,2.8,0,50.1,9.2,0.4,0,0,0,0,0,0,6.7,0,0,0,4,0,0,3,0,0,0,0,2.6
1996,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,2,
1996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,10,0,0,0,6,0,0,0
1996,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
1996,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,10,0,0,22.2,2.5,0,0,1.3,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.5,2.6,0,4.2,0,0,
1996,12,0,0,0,0.9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,8.3,0,0
1997,1,27.6,0.7,110.2,0,0,0,0,0,0,27.4,0,0,1.7,10,9.7,0,0,0,0,2.2,0.5,0,1,4.8,6.1,0,0,60.4,71.2,7.4,5.4
1997,2,0,16.5,1.7,0,8.9,50.7,1.5,5,0,0,0,0,26.3,0.7,5,1.3,0,20,0,0,11.3,0,8.1,0,0,0,0,0,,,
1997,3,0,0.9,0,2.1,25.5,0,0,5.1,0,0,20.8,5.5,0,0,0,16.1,0,0,5.4,0,0,25.5,0,1.9,31.8,1.6,47.5,67.1,0,25.1,49.1
1997,4,0,12.1,5.7,3.1,3.7,5.2,4.1,29.9,2.9,58.9,0.2,0,3,8.6,9.7,10.3,0,0,7.7,0,0,0,0,0,71.8,6,23.2,48.1,60,0,
1997,5,3.5,0.9,5.2,30.1,3.5,0,3.1,0,0,2.9,0,0,0,0,34.2,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,0,0
1997,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,13,0.6,0,0,0,0,0,0,0,0,0,1.7
1997,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,12,0,0,0,0,0,0,0,0,0,0,6.6,21.1,0,0,11.5,0,21.9,3.1,0,0,24.5,5.7,0,10,0,0,0,0,0,0,42.4
1998,1,0,3.1,0,0,0,0,0,0.5,25.7,2.6,5,40.2,0,0,1.1,0,0,0,17.1,0.3,25.3,52.7,1,0,10.1,75.4,12.3,9.1,6.7,27.7,11.1
1998,2,0,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,9.4,0,5.2,0,0,0,0,0,56.4,0,,,
1998,3,3.3,4.1,3.1,0,0,18.8,0,0,8.8,3.4,68.2,0,0,0,10,0,5.3,41.1,8,24.2,61.4,0,5.1,11.1,2.1,0,9.3,0,19.3,0,14.4
1998,4,0,46.7,56.8,7.4,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,13.9,3.2,0,
1998,5,0,0,0,30,6.1,5.2,1.1,0,17.7,0,0,0,0,4.1,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0
1998,6,0,9.5,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,35.2,72.3,0,0,0,0,0,0,0,0,0,0,0,0,
1998,7,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0
1998,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1,0,0,0,0,0,0,0,0,
1998,10,0,0,0,0,0,0,0,0,0.9,0,6.6,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,0,18.9,0,0,0,0,11.2,0,0.3,0,0,0,0,0,0,0,0,5.9,0.6,0,0,0,0,6.2,17.3,0,0,53.1,0,0,
1998,12,0,1.4,29.5,0,0,0,0,0,0,0,0,7.9,0,0,0,0,3,0,6.1,3.7,32.1,4.5,25.2,7.4,0,0,0,29.5,1.1,0,9.2
1999,1,0,0,6.5,0,0,0,0,0,0,0,4.2,13.9,0,0,1.8,0,12.9,33.2,9.9,3.3,2,0,10.9,0,0,0,7.7,25.7,0,0,1.2
1999,2,0,6.2,37.1,9.4,0,0,8.4,0,3.1,0.7,0,2.9,0,0,19.3,0,1,64.6,21.5,15.8,1.3,1,21.1,15.7,28.5,0,17.8,0.2,,,
